region,province,countryOfResidence,typeOfExercise,period,arrivals,presences
TUS,Lombardia,IT,EXTRHOT,2019-02,66945.0,216141.0
TUS,Lombardia,IT,EXTRHOT,2019-03,90000.0,272887.0
TUS,Lombardia,IT,EXTRHOT,2019-04,117110.0,342001.0
TUS,Lombardia,IT,EXTRHOT,2019-05,99515.0,292229.0
TUS,Lombardia,IT,EXTRHOT,2019-06,144671.0,408790.0
TUS,Lombardia,IT,EXTRHOT,2019-07,139066.0,504955.0
TUS,Lombardia,IT,EXTRHOT,2019-08,149828.0,653711.0
TUS,Lombardia,IT,EXTRHOT,2019-09,114991.0,338134.0
TUS,Lombardia,IT,EXTRHOT,2019-10,96008.0,304490.0
TUS,Lombardia,IT,EXTRHOT,2019-11,84842.0,271298.0
TUS,Lombardia,IT,EXTRHOT,2019-12,98936.0,298244.0
TUS,Lombardia,IT,EXTRHOT,2020,726048.0,3076813.0
TUS,Lombardia,IT,EXTRHOT,2020-01,73062.0,261454.0
TUS,Lombardia,IT,EXTRHOT,2020-02,69084.0,235008.0
TUS,Lombardia,IT,EXTRHOT,2020-03,10693.0,115869.0
TUS,Lombardia,IT,EXTRHOT,2020-04,1821.0,79391.0
TUS,Lombardia,IT,EXTRHOT,2020-05,25059.0,131828.0
TUS,Lombardia,IT,EXTRHOT,2020-06,74449.0,261688.0
TUS,Lombardia,IT,EXTRHOT,2020-07,124838.0,464727.0
TUS,Lombardia,IT,EXTRHOT,2020-08,156762.0,723245.0
TUS,Lombardia,IT,EXTRHOT,2020-09,97583.0,309997.0
TUS,Lombardia,IT,EXTRHOT,2020-10,56224.0,216222.0
TUS,Lombardia,IT,EXTRHOT,2020-11,15934.0,139659.0
TUS,Lombardia,IT,EXTRHOT,2020-12,20539.0,137725.0
TUS,Lombardia,IT,EXTRHOT,2021,1010570.0,4118234.0
TUS,Lombardia,IT,EXTRHOT,2021-01,23070.0,147369.0
TUS,Lombardia,IT,EXTRHOT,2021-02,51356.0,190790.0
TUS,Lombardia,IT,EXTRHOT,2021-03,23029.0,165863.0
TUS,Lombardia,IT,EXTRHOT,2021-04,31847.0,182438.0
TUS,Lombardia,IT,EXTRHOT,2021-05,88848.0,307338.0
TUS,Lombardia,IT,EXTRHOT,2021-06,135144.0,449571.0
TUS,Lombardia,IT,EXTRHOT,2021-07,155058.0,608742.0
TUS,Lombardia,IT,EXTRHOT,2021-08,152436.0,782041.0
TUS,Lombardia,IT,EXTRHOT,2021-09,114692.0,405066.0
TUS,Lombardia,IT,EXTRHOT,2021-10,93067.0,322220.0
TUS,Lombardia,IT,EXTRHOT,2021-11,65941.0,266667.0
TUS,Lombardia,IT,EXTRHOT,2021-12,76082.0,290129.0
TUS,Lombardia,IT,HOT,2009,5636501.0,11350369.0
TUS,Lombardia,IT,HOT,2009-01,440387.0,901552.0
TUS,Lombardia,IT,HOT,2009-02,462527.0,910454.0
TUS,Lombardia,IT,HOT,2009-03,510533.0,1003524.0
TUS,Lombardia,IT,HOT,2009-04,465731.0,905096.0
TUS,Lombardia,IT,HOT,2009-05,488200.0,912071.0
TUS,Lombardia,IT,HOT,2009-06,452957.0,890798.0
TUS,Lombardia,IT,HOT,2009-07,469500.0,1060456.0
TUS,Lombardia,IT,HOT,2009-08,372397.0,1048667.0
TUS,Lombardia,IT,HOT,2009-09,508713.0,1000655.0
TUS,Lombardia,IT,HOT,2009-10,504830.0,933980.0
TUS,Lombardia,IT,HOT,2009-11,481485.0,867402.0
TUS,Lombardia,IT,HOT,2009-12,479241.0,915714.0
TUS,Lombardia,IT,HOT,2010,5932584.0,11658205.0
TUS,Lombardia,IT,HOT,2010-01,466252.0,931043.0
TUS,Lombardia,IT,HOT,2010-02,497494.0,930811.0
TUS,Lombardia,IT,HOT,2010-03,535558.0,1024336.0
TUS,Lombardia,IT,HOT,2010-04,510338.0,962373.0
TUS,Lombardia,IT,HOT,2010-05,546369.0,966646.0
TUS,Lombardia,IT,HOT,2010-06,476591.0,912120.0
TUS,Lombardia,IT,HOT,2010-07,494925.0,1115375.0
TUS,Lombardia,IT,HOT,2010-08,365212.0,1049099.0
TUS,Lombardia,IT,HOT,2010-09,528802.0,1033037.0
TUS,Lombardia,IT,HOT,2010-10,533122.0,968141.0
TUS,Lombardia,IT,HOT,2010-11,492687.0,866175.0
TUS,Lombardia,IT,HOT,2010-12,485234.0,899049.0
TUS,Lombardia,IT,HOT,2011,6070357.0,11781589.0
TUS,Lombardia,IT,HOT,2011-01,489643.0,974470.0
TUS,Lombardia,IT,HOT,2011-02,501823.0,929356.0
TUS,Lombardia,IT,HOT,2011-03,537011.0,1032323.0
TUS,Lombardia,IT,HOT,2011-04,521600.0,974213.0
TUS,Lombardia,IT,HOT,2011-05,530243.0,947430.0
TUS,Lombardia,IT,HOT,2011-06,505930.0,950487.0
TUS,Lombardia,IT,HOT,2011-07,499870.0,1112063.0
TUS,Lombardia,IT,HOT,2011-08,375054.0,1052204.0
TUS,Lombardia,IT,HOT,2011-09,541939.0,1036444.0
TUS,Lombardia,IT,HOT,2011-10,568175.0,1021433.0
TUS,Lombardia,IT,HOT,2011-11,502120.0,856047.0
TUS,Lombardia,IT,HOT,2011-12,496949.0,895119.0
TUS,Lombardia,IT,HOT,2012,6064513.0,11487791.0
TUS,Lombardia,IT,HOT,2012-01,497828.0,939028.0
TUS,Lombardia,IT,HOT,2012-02,494794.0,892965.0
TUS,Lombardia,IT,HOT,2012-03,573005.0,1031333.0
TUS,Lombardia,IT,HOT,2012-04,486693.0,892011.0
TUS,Lombardia,IT,HOT,2012-05,518268.0,897113.0
TUS,Lombardia,IT,HOT,2012-06,523592.0,945928.0
TUS,Lombardia,IT,HOT,2012-07,486596.0,1068867.0
TUS,Lombardia,IT,HOT,2012-08,388168.0,1054232.0
TUS,Lombardia,IT,HOT,2012-09,525010.0,981496.0
TUS,Lombardia,IT,HOT,2012-10,550466.0,958283.0
TUS,Lombardia,IT,HOT,2012-11,514494.0,898371.0
TUS,Lombardia,IT,HOT,2012-12,505599.0,928164.0
TUS,Lombardia,IT,HOT,2013,5933070.0,11400448.0
TUS,Lombardia,IT,HOT,2013-01,465573.0,907049.0
TUS,Lombardia,IT,HOT,2013-02,479297.0,878748.0
TUS,Lombardia,IT,HOT,2013-03,537339.0,994212.0
TUS,Lombardia,IT,HOT,2013-04,491752.0,899567.0
TUS,Lombardia,IT,HOT,2013-05,510164.0,919508.0
TUS,Lombardia,IT,HOT,2013-06,504459.0,918152.0
TUS,Lombardia,IT,HOT,2013-07,497411.0,1078230.0
TUS,Lombardia,IT,HOT,2013-08,381603.0,1034085.0
TUS,Lombardia,IT,HOT,2013-09,524446.0,985970.0
TUS,Lombardia,IT,HOT,2013-10,539323.0,981663.0
TUS,Lombardia,IT,HOT,2013-11,511835.0,893307.0
TUS,Lombardia,IT,HOT,2013-12,489868.0,909957.0
TUS,Lombardia,IT,HOT,2014,6020831.0,11243387.0
TUS,Lombardia,IT,HOT,2014-01,471849.0,883731.0
TUS,Lombardia,IT,HOT,2014-02,474854.0,851612.0
TUS,Lombardia,IT,HOT,2014-03,557002.0,1012299.0
TUS,Lombardia,IT,HOT,2014-04,493098.0,914551.0
TUS,Lombardia,IT,HOT,2014-05,542998.0,958954.0
TUS,Lombardia,IT,HOT,2014-06,528557.0,943060.0
TUS,Lombardia,IT,HOT,2014-07,489460.0,1033365.0
TUS,Lombardia,IT,HOT,2014-08,367480.0,935716.0
TUS,Lombardia,IT,HOT,2014-09,519656.0,948326.0
TUS,Lombardia,IT,HOT,2014-10,533410.0,934982.0
TUS,Lombardia,IT,HOT,2014-11,520878.0,890395.0
TUS,Lombardia,IT,HOT,2014-12,521589.0,936396.0
TUS,Lombardia,IT,HOT,2015,6594571.0,12420427.0
TUS,Lombardia,IT,HOT,2015-01,467861.0,882662.0
TUS,Lombardia,IT,HOT,2015-02,497093.0,888776.0
TUS,Lombardia,IT,HOT,2015-03,552911.0,996712.0
TUS,Lombardia,IT,HOT,2015-04,516396.0,934913.0
TUS,Lombardia,IT,HOT,2015-05,590497.0,1078965.0
TUS,Lombardia,IT,HOT,2015-06,542701.0,1020224.0
TUS,Lombardia,IT,HOT,2015-07,553098.0,1173092.0
TUS,Lombardia,IT,HOT,2015-08,510246.0,1241526.0
TUS,Lombardia,IT,HOT,2015-09,662970.0,1216285.0
TUS,Lombardia,IT,HOT,2015-10,738585.0,1296409.0
TUS,Lombardia,IT,HOT,2015-11,472128.0,819660.0
TUS,Lombardia,IT,HOT,2015-12,490085.0,871203.0
TUS,Lombardia,IT,HOT,2016,6074013.0,11132148.0
TUS,Lombardia,IT,HOT,2016-01,457126.0,864311.0
TUS,Lombardia,IT,HOT,2016-02,503212.0,874288.0
TUS,Lombardia,IT,HOT,2016-03,523057.0,946309.0
TUS,Lombardia,IT,HOT,2016-04,532866.0,928721.0
TUS,Lombardia,IT,HOT,2016-05,519480.0,880499.0
TUS,Lombardia,IT,HOT,2016-06,510027.0,908274.0
TUS,Lombardia,IT,HOT,2016-07,508779.0,1026322.0
TUS,Lombardia,IT,HOT,2016-08,385121.0,965438.0
TUS,Lombardia,IT,HOT,2016-09,545138.0,986295.0
TUS,Lombardia,IT,HOT,2016-10,558099.0,967141.0
TUS,Lombardia,IT,HOT,2016-11,513326.0,872415.0
TUS,Lombardia,IT,HOT,2016-12,517782.0,912135.0
TUS,Lombardia,IT,HOT,2017,6281752.0,11398438.0
TUS,Lombardia,IT,HOT,2017-01,501672.0,922507.0
TUS,Lombardia,IT,HOT,2017-02,500455.0,879134.0
TUS,Lombardia,IT,HOT,2017-03,566492.0,1000554.0
TUS,Lombardia,IT,HOT,2017-04,543354.0,957992.0
TUS,Lombardia,IT,HOT,2017-05,549876.0,933169.0
TUS,Lombardia,IT,HOT,2017-06,529616.0,935912.0
TUS,Lombardia,IT,HOT,2017-07,523830.0,1043343.0
TUS,Lombardia,IT,HOT,2017-08,403964.0,996291.0
TUS,Lombardia,IT,HOT,2017-09,532241.0,969153.0
TUS,Lombardia,IT,HOT,2017-10,557513.0,947839.0
TUS,Lombardia,IT,HOT,2017-11,525198.0,871204.0
TUS,Lombardia,IT,HOT,2017-12,547541.0,941340.0
TUS,Lombardia,IT,HOT,2018,6518921.0,11758839.0
TUS,Lombardia,IT,HOT,2018-01,515384.0,916073.0
TUS,Lombardia,IT,HOT,2018-02,509954.0,902708.0
TUS,Lombardia,IT,HOT,2018-03,582197.0,1009286.0
TUS,Lombardia,IT,HOT,2018-04,544706.0,977914.0
TUS,Lombardia,IT,HOT,2018-05,563242.0,951579.0
TUS,Lombardia,IT,HOT,2018-06,561472.0,970518.0
TUS,Lombardia,IT,HOT,2018-07,540983.0,1095749.0
TUS,Lombardia,IT,HOT,2018-08,437069.0,1089672.0
TUS,Lombardia,IT,HOT,2018-09,554177.0,988957.0
TUS,Lombardia,IT,HOT,2018-10,570536.0,941250.0
TUS,Lombardia,IT,HOT,2018-11,555743.0,915063.0
TUS,Lombardia,IT,HOT,2018-12,583458.0,1000070.0
TUS,Lombardia,IT,HOT,2019,6765246.0,12090522.0
TUS,Lombardia,IT,HOT,2019-01,518859.0,952427.0
TUS,Lombardia,IT,HOT,2019-02,524247.0,918506.0
TUS,Lombardia,IT,HOT,2019-03,629968.0,1089441.0
TUS,Lombardia,IT,HOT,2019-04,548851.0,977517.0
TUS,Lombardia,IT,HOT,2019-05,583446.0,973853.0
TUS,Lombardia,IT,HOT,2019-06,584842.0,989347.0
TUS,Lombardia,IT,HOT,2019-07,549457.0,1110863.0
TUS,Lombardia,IT,HOT,2019-08,439525.0,1073269.0
TUS,Lombardia,IT,HOT,2019-09,569915.0,997808.0
TUS,Lombardia,IT,HOT,2019-10,609018.0,1004304.0
TUS,Lombardia,IT,HOT,2019-11,603675.0,986370.0
TUS,Lombardia,IT,HOT,2019-12,603443.0,1016817.0
TUS,Lombardia,IT,HOT,2020,2912196.0,5713813.0
TUS,Lombardia,IT,HOT,2020-01,532176.0,925209.0
TUS,Lombardia,IT,HOT,2020-02,467176.0,793211.0
TUS,Lombardia,IT,HOT,2020-03,60670.0,153175.0
TUS,Lombardia,IT,HOT,2020-04,4316.0,50592.0
TUS,Lombardia,IT,HOT,2020-05,65090.0,166431.0
TUS,Lombardia,IT,HOT,2020-06,191382.0,329924.0
TUS,Lombardia,IT,HOT,2020-07,320830.0,648702.0
TUS,Lombardia,IT,HOT,2020-08,350080.0,897235.0
TUS,Lombardia,IT,HOT,2020-09,358766.0,643632.0
TUS,Lombardia,IT,HOT,2020-10,313120.0,548539.0
TUS,Lombardia,IT,HOT,2020-11,106356.0,259278.0
TUS,Lombardia,IT,HOT,2020-12,142234.0,297885.0
TUS,Lombardia,IT,HOT,2021,4154751.0,8975143.0
TUS,Lombardia,IT,HOT,2021-01,152738.0,310330.0
TUS,Lombardia,IT,HOT,2021-02,262686.0,474242.0
TUS,Lombardia,IT,HOT,2021-03,163861.0,364691.0
TUS,Lombardia,IT,HOT,2021-04,188101.0,386845.0
TUS,Lombardia,IT,HOT,2021-05,330714.0,598115.0
TUS,Lombardia,IT,HOT,2021-06,379375.0,732047.0
TUS,Lombardia,IT,HOT,2021-07,454248.0,1015588.0
TUS,Lombardia,IT,HOT,2021-08,402979.0,1129900.0
TUS,Lombardia,IT,HOT,2021-09,482973.0,1007894.0
TUS,Lombardia,IT,HOT,2021-10,495853.0,1020984.0
TUS,Lombardia,IT,HOT,2021-11,423182.0,925657.0
TUS,Lombardia,IT,HOT,2021-12,418041.0,1008850.0
TUS,Lombardia,IT,TOT,2009,6159026.0,14013111.0
TUS,Lombardia,IT,TOT,2009-01,457551.0,1010850.0
TUS,Lombardia,IT,TOT,2009-02,480631.0,1005056.0
TUS,Lombardia,IT,TOT,2009-03,530196.0,1103975.0
TUS,Lombardia,IT,TOT,2009-04,517514.0,1076044.0
TUS,Lombardia,IT,TOT,2009-05,560802.0,1140018.0
TUS,Lombardia,IT,TOT,2009-06,514924.0,1165598.0
TUS,Lombardia,IT,TOT,2009-07,548475.0,1501374.0
TUS,Lombardia,IT,TOT,2009-08,457857.0,1771125.0
TUS,Lombardia,IT,TOT,2009-09,553924.0,1197263.0
TUS,Lombardia,IT,TOT,2009-10,531350.0,1048199.0
TUS,Lombardia,IT,TOT,2009-11,497506.0,950368.0
TUS,Lombardia,IT,TOT,2009-12,508296.0,1043241.0
TUS,Lombardia,IT,TOT,2010,6466236.0,14444091.0
TUS,Lombardia,IT,TOT,2010-01,486927.0,1055241.0
TUS,Lombardia,IT,TOT,2010-02,516426.0,1032590.0
TUS,Lombardia,IT,TOT,2010-03,558112.0,1131899.0
TUS,Lombardia,IT,TOT,2010-04,563023.0,1139424.0
TUS,Lombardia,IT,TOT,2010-05,604274.0,1167276.0
TUS,Lombardia,IT,TOT,2010-06,543123.0,1189750.0
TUS,Lombardia,IT,TOT,2010-07,586968.0,1632996.0
TUS,Lombardia,IT,TOT,2010-08,444315.0,1762366.0
TUS,Lombardia,IT,TOT,2010-09,575055.0,1255093.0
TUS,Lombardia,IT,TOT,2010-10,561783.0,1085581.0
TUS,Lombardia,IT,TOT,2010-11,510874.0,959343.0
TUS,Lombardia,IT,TOT,2010-12,515356.0,1032532.0
TUS,Lombardia,IT,TOT,2011,6665369.0,14638166.0
TUS,Lombardia,IT,TOT,2011-01,513469.0,1113127.0
TUS,Lombardia,IT,TOT,2011-02,523900.0,1035709.0
TUS,Lombardia,IT,TOT,2011-03,564347.0,1158242.0
TUS,Lombardia,IT,TOT,2011-04,584661.0,1180948.0
TUS,Lombardia,IT,TOT,2011-05,586247.0,1144403.0
TUS,Lombardia,IT,TOT,2011-06,578351.0,1238471.0
TUS,Lombardia,IT,TOT,2011-07,593063.0,1585022.0
TUS,Lombardia,IT,TOT,2011-08,461656.0,1774744.0
TUS,Lombardia,IT,TOT,2011-09,599016.0,1263635.0
TUS,Lombardia,IT,TOT,2011-10,605369.0,1155660.0
TUS,Lombardia,IT,TOT,2011-11,524137.0,953859.0
TUS,Lombardia,IT,TOT,2011-12,531153.0,1034346.0
TUS,Lombardia,IT,TOT,2012,6712867.0,14292037.0
TUS,Lombardia,IT,TOT,2012-01,523780.0,1076881.0
TUS,Lombardia,IT,TOT,2012-02,519399.0,1008317.0
TUS,Lombardia,IT,TOT,2012-03,609803.0,1167756.0
TUS,Lombardia,IT,TOT,2012-04,552871.0,1107048.0
TUS,Lombardia,IT,TOT,2012-05,568396.0,1069622.0
TUS,Lombardia,IT,TOT,2012-06,615949.0,1234445.0
TUS,Lombardia,IT,TOT,2012-07,576901.0,1522025.0
TUS,Lombardia,IT,TOT,2012-08,489472.0,1758469.0
TUS,Lombardia,IT,TOT,2012-09,585938.0,1188622.0
TUS,Lombardia,IT,TOT,2012-10,584046.0,1084477.0
TUS,Lombardia,IT,TOT,2012-11,542387.0,1004293.0
TUS,Lombardia,IT,TOT,2012-12,543925.0,1070082.0
TUS,Lombardia,IT,TOT,2013,6622406.0,14660168.0
TUS,Lombardia,IT,TOT,2013-01,493559.0,1080994.0
TUS,Lombardia,IT,TOT,2013-02,507131.0,1031688.0
TUS,Lombardia,IT,TOT,2013-03,578459.0,1177864.0
TUS,Lombardia,IT,TOT,2013-04,546259.0,1112950.0
TUS,Lombardia,IT,TOT,2013-05,560551.0,1122854.0
TUS,Lombardia,IT,TOT,2013-06,593094.0,1227370.0
TUS,Lombardia,IT,TOT,2013-07,599773.0,1563017.0
TUS,Lombardia,IT,TOT,2013-08,494321.0,1771365.0
TUS,Lombardia,IT,TOT,2013-09,590678.0,1245228.0
TUS,Lombardia,IT,TOT,2013-10,578951.0,1161826.0
TUS,Lombardia,IT,TOT,2013-11,547818.0,1063407.0
TUS,Lombardia,IT,TOT,2013-12,531812.0,1101605.0
TUS,Lombardia,IT,TOT,2014,6793866.0,14616223.0
TUS,Lombardia,IT,TOT,2014-01,504354.0,1069610.0
TUS,Lombardia,IT,TOT,2014-02,507181.0,1015039.0
TUS,Lombardia,IT,TOT,2014-03,602995.0,1216157.0
TUS,Lombardia,IT,TOT,2014-04,569964.0,1186551.0
TUS,Lombardia,IT,TOT,2014-05,623195.0,1226100.0
TUS,Lombardia,IT,TOT,2014-06,622659.0,1285228.0
TUS,Lombardia,IT,TOT,2014-07,586818.0,1480199.0
TUS,Lombardia,IT,TOT,2014-08,472181.0,1574347.0
TUS,Lombardia,IT,TOT,2014-09,590870.0,1209419.0
TUS,Lombardia,IT,TOT,2014-10,582709.0,1137503.0
TUS,Lombardia,IT,TOT,2014-11,559975.0,1070403.0
TUS,Lombardia,IT,TOT,2014-12,570965.0,1145667.0
TUS,Lombardia,IT,TOT,2015,7509299.0,16123968.0
TUS,Lombardia,IT,TOT,2015-01,506443.0,1086216.0
TUS,Lombardia,IT,TOT,2015-02,534757.0,1077989.0
TUS,Lombardia,IT,TOT,2015-03,599836.0,1213741.0
TUS,Lombardia,IT,TOT,2015-04,591690.0,1193322.0
TUS,Lombardia,IT,TOT,2015-05,692131.0,1398290.0
TUS,Lombardia,IT,TOT,2015-06,641511.0,1379535.0
TUS,Lombardia,IT,TOT,2015-07,676227.0,1682535.0
TUS,Lombardia,IT,TOT,2015-08,635761.0,1931553.0
TUS,Lombardia,IT,TOT,2015-09,754343.0,1522621.0
TUS,Lombardia,IT,TOT,2015-10,817248.0,1547945.0
TUS,Lombardia,IT,TOT,2015-11,513809.0,1000725.0
TUS,Lombardia,IT,TOT,2015-12,545543.0,1089496.0
TUS,Lombardia,IT,TOT,2016,7035647.0,14904885.0
TUS,Lombardia,IT,TOT,2016-01,499581.0,1078062.0
TUS,Lombardia,IT,TOT,2016-02,549132.0,1077321.0
TUS,Lombardia,IT,TOT,2016-03,590921.0,1204560.0
TUS,Lombardia,IT,TOT,2016-04,616758.0,1202046.0
TUS,Lombardia,IT,TOT,2016-05,599231.0,1145264.0
TUS,Lombardia,IT,TOT,2016-06,614693.0,1266080.0
TUS,Lombardia,IT,TOT,2016-07,642699.0,1545016.0
TUS,Lombardia,IT,TOT,2016-08,505907.0,1663192.0
TUS,Lombardia,IT,TOT,2016-09,644941.0,1298635.0
TUS,Lombardia,IT,TOT,2016-10,628292.0,1211398.0
TUS,Lombardia,IT,TOT,2016-11,561391.0,1073594.0
TUS,Lombardia,IT,TOT,2016-12,582101.0,1139717.0
TUS,Lombardia,IT,TOT,2017,7364467.0,15411442.0
TUS,Lombardia,IT,TOT,2017-01,553993.0,1152174.0
TUS,Lombardia,IT,TOT,2017-02,552588.0,1084992.0
TUS,Lombardia,IT,TOT,2017-03,630466.0,1239721.0
TUS,Lombardia,IT,TOT,2017-04,669743.0,1327756.0
TUS,Lombardia,IT,TOT,2017-05,636970.0,1214995.0
TUS,Lombardia,IT,TOT,2017-06,664604.0,1356592.0
TUS,Lombardia,IT,TOT,2017-07,665726.0,1595351.0
TUS,Lombardia,IT,TOT,2017-08,532754.0,1700380.0
TUS,Lombardia,IT,TOT,2017-09,624706.0,1271943.0
TUS,Lombardia,IT,TOT,2017-10,631225.0,1200182.0
TUS,Lombardia,IT,TOT,2017-11,580764.0,1079667.0
TUS,Lombardia,IT,TOT,2017-12,620928.0,1187689.0
TUS,Lombardia,IT,TOT,2018,7661191.0,15662408.0
TUS,Lombardia,IT,TOT,2018-01,568585.0,1109495.0
TUS,Lombardia,IT,TOT,2018-02,566695.0,1096642.0
TUS,Lombardia,IT,TOT,2018-03,656640.0,1243456.0
TUS,Lombardia,IT,TOT,2018-04,651487.0,1295873.0
TUS,Lombardia,IT,TOT,2018-05,654308.0,1233448.0
TUS,Lombardia,IT,TOT,2018-06,700120.0,1373074.0
TUS,Lombardia,IT,TOT,2018-07,672193.0,1589130.0
TUS,Lombardia,IT,TOT,2018-08,566634.0,1729064.0
TUS,Lombardia,IT,TOT,2018-09,668029.0,1336070.0
TUS,Lombardia,IT,TOT,2018-10,653613.0,1217254.0
TUS,Lombardia,IT,TOT,2018-11,632171.0,1162722.0
TUS,Lombardia,IT,TOT,2018-12,670716.0,1276180.0
TUS,Lombardia,IT,TOT,2019,8029648.0,16229378.0
TUS,Lombardia,IT,TOT,2019-01,581349.0,1188403.0
TUS,Lombardia,IT,TOT,2019-02,591192.0,1134647.0
TUS,Lombardia,IT,TOT,2019-03,719968.0,1362328.0
TUS,Lombardia,IT,TOT,2019-04,665961.0,1319518.0
TUS,Lombardia,IT,TOT,2019-05,682961.0,1266082.0
TUS,Lombardia,IT,TOT,2019-06,729513.0,1398137.0
TUS,Lombardia,IT,TOT,2019-07,688523.0,1615818.0
TUS,Lombardia,IT,TOT,2019-08,589353.0,1726980.0
TUS,Lombardia,IT,TOT,2019-09,684906.0,1335942.0
TUS,Lombardia,IT,TOT,2019-10,705026.0,1308794.0
TUS,Lombardia,IT,TOT,2019-11,688517.0,1257668.0
TUS,Lombardia,IT,TOT,2019-12,702379.0,1315061.0
TUS,Lombardia,IT,TOT,2020,3638244.0,8790626.0
TUS,Lombardia,IT,TOT,2020-01,605238.0,1186663.0
TUS,Lombardia,IT,TOT,2020-02,536260.0,1028219.0
TUS,Lombardia,IT,TOT,2020-03,71363.0,269044.0
TUS,Lombardia,IT,TOT,2020-04,6137.0,129983.0
TUS,Lombardia,IT,TOT,2020-05,90149.0,298259.0
TUS,Lombardia,IT,TOT,2020-06,265831.0,591612.0
TUS,Lombardia,IT,TOT,2020-07,445668.0,1113429.0
TUS,Lombardia,IT,TOT,2020-08,506842.0,1620480.0
TUS,Lombardia,IT,TOT,2020-09,456349.0,953629.0
TUS,Lombardia,IT,TOT,2020-10,369344.0,764761.0
TUS,Lombardia,IT,TOT,2020-11,122290.0,398937.0
TUS,Lombardia,IT,TOT,2020-12,162773.0,435610.0
TUS,Lombardia,IT,TOT,2021,5165321.0,13093377.0
TUS,Lombardia,IT,TOT,2021-01,175808.0,457699.0
TUS,Lombardia,IT,TOT,2021-02,314042.0,665032.0
TUS,Lombardia,IT,TOT,2021-03,186890.0,530554.0
TUS,Lombardia,IT,TOT,2021-04,219948.0,569283.0
TUS,Lombardia,IT,TOT,2021-05,419562.0,905453.0
TUS,Lombardia,IT,TOT,2021-06,514519.0,1181618.0
TUS,Lombardia,IT,TOT,2021-07,609306.0,1624330.0
TUS,Lombardia,IT,TOT,2021-08,555415.0,1911941.0
TUS,Lombardia,IT,TOT,2021-09,597665.0,1412960.0
TUS,Lombardia,IT,TOT,2021-10,588920.0,1343204.0
TUS,Lombardia,IT,TOT,2021-11,489123.0,1192324.0
TUS,Lombardia,IT,TOT,2021-12,494123.0,1298979.0
TUS,Lombardia,Lazio,EXTRHOT,2016,43678.0,158309.0
TUS,Lombardia,Lazio,EXTRHOT,2017,53725.0,183571.0
TUS,Lombardia,Lazio,EXTRHOT,2018,64939.0,198252.0
TUS,Lombardia,Lazio,EXTRHOT,2019,74862.0,223640.0
TUS,Lombardia,Lazio,EXTRHOT,2020,25410.0,118149.0
TUS,Lombardia,Lazio,EXTRHOT,2021,44133.0,166082.0
TUS,Lombardia,Lazio,HOT,2016,466197.0,929374.0
TUS,Lombardia,Lazio,HOT,2017,511994.0,999961.0
TUS,Lombardia,Lazio,HOT,2018,578962.0,1109665.0
TUS,Lombardia,Lazio,HOT,2019,621697.0,1171397.0
TUS,Lombardia,Lazio,HOT,2020,182033.0,402306.0
TUS,Lombardia,Lazio,HOT,2021,288826.0,705735.0
TUS,Lombardia,Lazio,TOT,2009,441304.0,1050312.0
TUS,Lombardia,Lazio,TOT,2010,457247.0,1064477.0
TUS,Lombardia,Lazio,TOT,2011,450591.0,1048894.0
TUS,Lombardia,Lazio,TOT,2012,442485.0,997148.0
TUS,Lombardia,Lazio,TOT,2013,448114.0,1086327.0
TUS,Lombardia,Lazio,TOT,2014,478273.0,1064757.0
TUS,Lombardia,Lazio,TOT,2015,595537.0,1291103.0
TUS,Lombardia,Lazio,TOT,2016,509875.0,1087683.0
TUS,Lombardia,Lazio,TOT,2017,565719.0,1183532.0
TUS,Lombardia,Lazio,TOT,2018,643901.0,1307917.0
TUS,Lombardia,Lazio,TOT,2019,696559.0,1395037.0
TUS,Lombardia,Lazio,TOT,2020,207443.0,520455.0
TUS,Lombardia,Lazio,TOT,2021,332959.0,871817.0
TUS,Lombardia,Liguria,EXTRHOT,2016,26921.0,83552.0
TUS,Lombardia,Liguria,EXTRHOT,2017,31468.0,92364.0
TUS,Lombardia,Liguria,EXTRHOT,2018,31999.0,86995.0
TUS,Lombardia,Liguria,EXTRHOT,2019,37774.0,100489.0
TUS,Lombardia,Liguria,EXTRHOT,2020,14783.0,53702.0
TUS,Lombardia,Liguria,EXTRHOT,2021,23685.0,81951.0
TUS,Lombardia,Liguria,HOT,2016,183874.0,338620.0
TUS,Lombardia,Liguria,HOT,2017,197228.0,353551.0
TUS,Lombardia,Liguria,HOT,2018,209013.0,365800.0
TUS,Lombardia,Liguria,HOT,2019,221608.0,387655.0
TUS,Lombardia,Liguria,HOT,2020,80138.0,160068.0
TUS,Lombardia,Liguria,HOT,2021,125090.0,258138.0
TUS,Lombardia,Liguria,TOT,2009,157832.0,383573.0
TUS,Lombardia,Liguria,TOT,2010,168603.0,400529.0
TUS,Lombardia,Liguria,TOT,2011,181424.0,408786.0
TUS,Lombardia,Liguria,TOT,2012,182774.0,407105.0
TUS,Lombardia,Liguria,TOT,2013,183531.0,407404.0
TUS,Lombardia,Liguria,TOT,2014,190930.0,398453.0
TUS,Lombardia,Liguria,TOT,2015,204704.0,415749.0
TUS,Lombardia,Liguria,TOT,2016,210795.0,422172.0
TUS,Lombardia,Liguria,TOT,2017,228696.0,445915.0
TUS,Lombardia,Liguria,TOT,2018,241012.0,452795.0
TUS,Lombardia,Liguria,TOT,2019,259382.0,488144.0
TUS,Lombardia,Liguria,TOT,2020,94921.0,213770.0
