region,province,countryOfResidence,typeOfExercise,period,arrivals,presences
TUS,FI,WLD,TOT,2019-11,349286.0,1008995.0
TUS,FI,WLD,TOT,2019-12,307700.0,918316.0
TUS,FI,WLD,TOT,2020,1212843.0,3295348.0
TUS,FI,WLD,TOT,2020-01,253137.0,747655.0
TUS,FI,WLD,TOT,2020-02,176167.0,468603.0
TUS,FI,WLD,TOT,2020-03,20781.0,62095.0
TUS,FI,WLD,TOT,2020-04,1977.0,18660.0
TUS,FI,WLD,TOT,2020-05,6978.0,31106.0
TUS,FI,WLD,TOT,2020-06,50181.0,107932.0
TUS,FI,WLD,TOT,2020-07,129044.0,342660.0
TUS,FI,WLD,TOT,2020-08,233810.0,668358.0
TUS,FI,WLD,TOT,2020-09,177490.0,430644.0
TUS,FI,WLD,TOT,2020-10,119989.0,270838.0
TUS,FI,WLD,TOT,2020-11,24805.0,84868.0
TUS,FI,WLD,TOT,2020-12,18484.0,61929.0
TUS,FI,WLD,TOT,2021,2113181.0,5284140.0
TUS,FI,WLD,TOT,2021-01,27174.0,76480.0
TUS,FI,WLD,TOT,2021-02,32695.0,88397.0
TUS,FI,WLD,TOT,2021-03,34026.0,96758.0
TUS,FI,WLD,TOT,2021-04,31564.0,88821.0
TUS,FI,WLD,TOT,2021-05,105991.0,231142.0
TUS,FI,WLD,TOT,2021-06,166486.0,403432.0
TUS,FI,WLD,TOT,2021-07,299017.0,798149.0
TUS,FI,WLD,TOT,2021-08,390206.0,1131238.0
TUS,FI,WLD,TOT,2021-09,310357.0,769050.0
TUS,FI,WLD,TOT,2021-10,310727.0,704841.0
TUS,FI,WLD,TOT,2021-11,212488.0,471054.0
TUS,FI,WLD,TOT,2021-12,192450.0,424778.0
TUS,GR,Altri,EXTRHOT,2009,878.0,4633.0
TUS,GR,Altri,EXTRHOT,2010,1074.0,6112.0
TUS,GR,Altri,EXTRHOT,2011,747.0,4043.0
TUS,GR,Altri,EXTRHOT,2012,1073.0,5616.0
TUS,GR,Altri,EXTRHOT,2013,258.0,1498.0
TUS,GR,Altri,EXTRHOT,2014,312.0,2575.0
TUS,GR,Altri,EXTRHOT,2015,335.0,4728.0
TUS,GR,Altri,EXTRHOT,2016,317.0,4181.0
TUS,GR,Altri,EXTRHOT,2017,550.0,4841.0
TUS,GR,Altri,EXTRHOT,2018,1730.0,6826.0
TUS,GR,Altri,EXTRHOT,2019,1513.0,6329.0
TUS,GR,Altri,EXTRHOT,2020,844.0,3707.0
TUS,GR,Altri,EXTRHOT,2021,1268.0,5003.0
TUS,GR,Altri,HOT,2009,2930.0,10687.0
TUS,GR,Altri,HOT,2010,2766.0,23241.0
TUS,GR,Altri,HOT,2011,600.0,8330.0
TUS,GR,Altri,HOT,2012,1023.0,2954.0
TUS,GR,Altri,HOT,2013,79.0,12701.0
TUS,GR,Altri,HOT,2014,102.0,17999.0
TUS,GR,Altri,HOT,2015,103.0,229.0
TUS,GR,Altri,HOT,2016,212.0,528.0
TUS,GR,Altri,HOT,2017,333.0,905.0
TUS,GR,Altri,HOT,2018,338.0,763.0
TUS,GR,Altri,HOT,2019,985.0,2561.0
TUS,GR,Altri,HOT,2020,549.0,1777.0
TUS,GR,Altri,HOT,2021,662.0,2843.0
TUS,GR,Altri,TOT,2009,3808.0,15320.0
TUS,GR,Altri,TOT,2010,3840.0,29353.0
TUS,GR,Altri,TOT,2011,1347.0,12373.0
TUS,GR,Altri,TOT,2012,2096.0,8570.0
TUS,GR,Altri,TOT,2013,337.0,14199.0
TUS,GR,Altri,TOT,2014,414.0,20574.0
TUS,GR,Altri,TOT,2015,438.0,4957.0
TUS,GR,Altri,TOT,2016,529.0,4709.0
TUS,GR,Altri,TOT,2017,883.0,5746.0
TUS,GR,Altri,TOT,2018,2068.0,7589.0
TUS,GR,Altri,TOT,2019,2498.0,8890.0
TUS,GR,Altri,TOT,2020,1393.0,5484.0
TUS,GR,Altri,TOT,2021,1930.0,7846.0
TUS,GR,Altri Paesi Nordamericani,EXTRHOT,2012,,
TUS,GR,Altri Paesi Nordamericani,EXTRHOT,2013,22.0,55.0
TUS,GR,Altri Paesi Nordamericani,EXTRHOT,2014,22.0,77.0
TUS,GR,Altri Paesi Nordamericani,EXTRHOT,2015,12.0,45.0
TUS,GR,Altri Paesi Nordamericani,EXTRHOT,2016,28.0,179.0
TUS,GR,Altri Paesi Nordamericani,EXTRHOT,2017,27.0,94.0
TUS,GR,Altri Paesi Nordamericani,EXTRHOT,2018,11.0,26.0
TUS,GR,Altri Paesi Nordamericani,EXTRHOT,2019,32.0,63.0
TUS,GR,Altri Paesi Nordamericani,EXTRHOT,2020,6.0,11.0
TUS,GR,Altri Paesi Nordamericani,EXTRHOT,2021,2.0,4.0
TUS,GR,Altri Paesi Nordamericani,HOT,2012,,
TUS,GR,Altri Paesi Nordamericani,HOT,2013,44.0,121.0
TUS,GR,Altri Paesi Nordamericani,HOT,2014,11.0,15.0
TUS,GR,Altri Paesi Nordamericani,HOT,2015,15.0,32.0
TUS,GR,Altri Paesi Nordamericani,HOT,2016,16.0,30.0
TUS,GR,Altri Paesi Nordamericani,HOT,2017,17.0,32.0
TUS,GR,Altri Paesi Nordamericani,HOT,2018,29.0,41.0
TUS,GR,Altri Paesi Nordamericani,HOT,2019,18.0,33.0
TUS,GR,Altri Paesi Nordamericani,HOT,2020,,
TUS,GR,Altri Paesi Nordamericani,HOT,2021,3.0,5.0
TUS,GR,Altri Paesi Nordamericani,TOT,2012,,
TUS,GR,Altri Paesi Nordamericani,TOT,2013,66.0,176.0
TUS,GR,Altri Paesi Nordamericani,TOT,2014,33.0,92.0
TUS,GR,Altri Paesi Nordamericani,TOT,2015,27.0,77.0
TUS,GR,Altri Paesi Nordamericani,TOT,2016,44.0,209.0
TUS,GR,Altri Paesi Nordamericani,TOT,2017,44.0,126.0
TUS,GR,Altri Paesi Nordamericani,TOT,2018,40.0,67.0
TUS,GR,Altri Paesi Nordamericani,TOT,2019,50.0,96.0
TUS,GR,Altri Paesi Nordamericani,TOT,2020,6.0,11.0
TUS,GR,Altri Paesi Nordamericani,TOT,2021,5.0,9.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",EXTRHOT,2009,64.0,505.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",EXTRHOT,2010,55.0,537.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",EXTRHOT,2011,43.0,124.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",EXTRHOT,2012,73.0,321.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",EXTRHOT,2013,157.0,881.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",EXTRHOT,2014,135.0,1005.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",EXTRHOT,2015,213.0,1137.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",EXTRHOT,2016,160.0,889.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",EXTRHOT,2017,318.0,1947.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",EXTRHOT,2018,288.0,1506.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",EXTRHOT,2019,417.0,1693.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",EXTRHOT,2020,167.0,683.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",EXTRHOT,2021,325.0,2106.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",HOT,2009,135.0,448.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",HOT,2010,193.0,517.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",HOT,2011,163.0,393.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",HOT,2012,153.0,472.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",HOT,2013,347.0,1040.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",HOT,2014,322.0,947.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",HOT,2015,330.0,979.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",HOT,2016,330.0,974.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",HOT,2017,289.0,965.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",HOT,2018,355.0,983.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",HOT,2019,344.0,1073.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",HOT,2020,73.0,449.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",HOT,2021,148.0,457.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",TOT,2009,199.0,953.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",TOT,2010,248.0,1054.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",TOT,2011,206.0,517.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",TOT,2012,226.0,793.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",TOT,2013,504.0,1921.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",TOT,2014,457.0,1952.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",TOT,2015,543.0,2116.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",TOT,2016,490.0,1863.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",TOT,2017,607.0,2912.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",TOT,2018,643.0,2489.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",TOT,2019,761.0,2766.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",TOT,2020,240.0,1132.0
TUS,GR,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",TOT,2021,473.0,2563.0
TUS,GR,Altri Paesi dell'America centro-meridionale,EXTRHOT,2009,93.0,626.0
TUS,GR,Altri Paesi dell'America centro-meridionale,EXTRHOT,2010,76.0,578.0
TUS,GR,Altri Paesi dell'America centro-meridionale,EXTRHOT,2011,134.0,649.0
TUS,GR,Altri Paesi dell'America centro-meridionale,EXTRHOT,2012,216.0,832.0
TUS,GR,Altri Paesi dell'America centro-meridionale,EXTRHOT,2013,373.0,1622.0
TUS,GR,Altri Paesi dell'America centro-meridionale,EXTRHOT,2014,454.0,1884.0
TUS,GR,Altri Paesi dell'America centro-meridionale,EXTRHOT,2015,406.0,1838.0
TUS,GR,Altri Paesi dell'America centro-meridionale,EXTRHOT,2016,445.0,2049.0
TUS,GR,Altri Paesi dell'America centro-meridionale,EXTRHOT,2017,500.0,2036.0
TUS,GR,Altri Paesi dell'America centro-meridionale,EXTRHOT,2018,517.0,1846.0
TUS,GR,Altri Paesi dell'America centro-meridionale,EXTRHOT,2019,723.0,2560.0
TUS,GR,Altri Paesi dell'America centro-meridionale,EXTRHOT,2020,281.0,1155.0
TUS,GR,Altri Paesi dell'America centro-meridionale,EXTRHOT,2021,381.0,1526.0
TUS,GR,Altri Paesi dell'America centro-meridionale,HOT,2009,170.0,750.0
TUS,GR,Altri Paesi dell'America centro-meridionale,HOT,2010,162.0,365.0
TUS,GR,Altri Paesi dell'America centro-meridionale,HOT,2011,313.0,680.0
TUS,GR,Altri Paesi dell'America centro-meridionale,HOT,2012,273.0,543.0
TUS,GR,Altri Paesi dell'America centro-meridionale,HOT,2013,639.0,2021.0
TUS,GR,Altri Paesi dell'America centro-meridionale,HOT,2014,627.0,2318.0
TUS,GR,Altri Paesi dell'America centro-meridionale,HOT,2015,724.0,1955.0
TUS,GR,Altri Paesi dell'America centro-meridionale,HOT,2016,740.0,2278.0
TUS,GR,Altri Paesi dell'America centro-meridionale,HOT,2017,754.0,1597.0
TUS,GR,Altri Paesi dell'America centro-meridionale,HOT,2018,844.0,2141.0
TUS,GR,Altri Paesi dell'America centro-meridionale,HOT,2019,958.0,2478.0
TUS,GR,Altri Paesi dell'America centro-meridionale,HOT,2020,305.0,844.0
TUS,GR,Altri Paesi dell'America centro-meridionale,HOT,2021,378.0,1391.0
TUS,GR,Altri Paesi dell'America centro-meridionale,TOT,2009,263.0,1376.0
TUS,GR,Altri Paesi dell'America centro-meridionale,TOT,2010,238.0,943.0
TUS,GR,Altri Paesi dell'America centro-meridionale,TOT,2011,447.0,1329.0
TUS,GR,Altri Paesi dell'America centro-meridionale,TOT,2012,489.0,1375.0
TUS,GR,Altri Paesi dell'America centro-meridionale,TOT,2013,1012.0,3643.0
TUS,GR,Altri Paesi dell'America centro-meridionale,TOT,2014,1081.0,4202.0
TUS,GR,Altri Paesi dell'America centro-meridionale,TOT,2015,1130.0,3793.0
TUS,GR,Altri Paesi dell'America centro-meridionale,TOT,2016,1185.0,4327.0
TUS,GR,Altri Paesi dell'America centro-meridionale,TOT,2017,1254.0,3633.0
TUS,GR,Altri Paesi dell'America centro-meridionale,TOT,2018,1361.0,3987.0
TUS,GR,Altri Paesi dell'America centro-meridionale,TOT,2019,1681.0,5038.0
TUS,GR,Altri Paesi dell'America centro-meridionale,TOT,2020,586.0,1999.0
TUS,GR,Altri Paesi dell'America centro-meridionale,TOT,2021,759.0,2917.0
TUS,GR,Altri Paesi dell'Asia,EXTRHOT,2009,133.0,4782.0
TUS,GR,Altri Paesi dell'Asia,EXTRHOT,2010,77.0,899.0
TUS,GR,Altri Paesi dell'Asia,EXTRHOT,2011,201.0,1595.0
TUS,GR,Altri Paesi dell'Asia,EXTRHOT,2012,197.0,1385.0
TUS,GR,Altri Paesi dell'Asia,EXTRHOT,2013,174.0,618.0
TUS,GR,Altri Paesi dell'Asia,EXTRHOT,2014,287.0,1153.0
TUS,GR,Altri Paesi dell'Asia,EXTRHOT,2015,276.0,1815.0
TUS,GR,Altri Paesi dell'Asia,EXTRHOT,2016,225.0,1423.0
TUS,GR,Altri Paesi dell'Asia,EXTRHOT,2017,230.0,938.0
TUS,GR,Altri Paesi dell'Asia,EXTRHOT,2018,332.0,1413.0
TUS,GR,Altri Paesi dell'Asia,EXTRHOT,2019,606.0,3073.0
TUS,GR,Altri Paesi dell'Asia,EXTRHOT,2020,269.0,1244.0
TUS,GR,Altri Paesi dell'Asia,EXTRHOT,2021,329.0,1258.0
TUS,GR,Altri Paesi dell'Asia,HOT,2009,276.0,902.0
TUS,GR,Altri Paesi dell'Asia,HOT,2010,270.0,1052.0
TUS,GR,Altri Paesi dell'Asia,HOT,2011,368.0,996.0
TUS,GR,Altri Paesi dell'Asia,HOT,2012,346.0,1005.0
TUS,GR,Altri Paesi dell'Asia,HOT,2013,423.0,1597.0
TUS,GR,Altri Paesi dell'Asia,HOT,2014,466.0,1934.0
TUS,GR,Altri Paesi dell'Asia,HOT,2015,1227.0,2230.0
TUS,GR,Altri Paesi dell'Asia,HOT,2016,787.0,2394.0
TUS,GR,Altri Paesi dell'Asia,HOT,2017,683.0,1800.0
TUS,GR,Altri Paesi dell'Asia,HOT,2018,710.0,2037.0
TUS,GR,Altri Paesi dell'Asia,HOT,2019,784.0,1822.0
TUS,GR,Altri Paesi dell'Asia,HOT,2020,275.0,1195.0
TUS,GR,Altri Paesi dell'Asia,HOT,2021,295.0,1711.0
TUS,GR,Altri Paesi dell'Asia,TOT,2009,409.0,5684.0
TUS,GR,Altri Paesi dell'Asia,TOT,2010,347.0,1951.0
TUS,GR,Altri Paesi dell'Asia,TOT,2011,569.0,2591.0
TUS,GR,Altri Paesi dell'Asia,TOT,2012,543.0,2390.0
TUS,GR,Altri Paesi dell'Asia,TOT,2013,597.0,2215.0
TUS,GR,Altri Paesi dell'Asia,TOT,2014,753.0,3087.0
TUS,GR,Altri Paesi dell'Asia,TOT,2015,1503.0,4045.0
TUS,GR,Altri Paesi dell'Asia,TOT,2016,1012.0,3817.0
TUS,GR,Altri Paesi dell'Asia,TOT,2017,913.0,2738.0
TUS,GR,Altri Paesi dell'Asia,TOT,2018,1042.0,3450.0
TUS,GR,Altri Paesi dell'Asia,TOT,2019,1390.0,4895.0
TUS,GR,Altri Paesi dell'Asia,TOT,2020,544.0,2439.0
TUS,GR,Altri Paesi dell'Asia,TOT,2021,624.0,2969.0
TUS,GR,Altri Paesi dell'Oceania,EXTRHOT,2012,,
TUS,GR,Altri Paesi dell'Oceania,EXTRHOT,2013,25.0,185.0
TUS,GR,Altri Paesi dell'Oceania,EXTRHOT,2014,37.0,164.0
TUS,GR,Altri Paesi dell'Oceania,EXTRHOT,2015,33.0,105.0
TUS,GR,Altri Paesi dell'Oceania,EXTRHOT,2016,31.0,135.0
TUS,GR,Altri Paesi dell'Oceania,EXTRHOT,2017,68.0,316.0
TUS,GR,Altri Paesi dell'Oceania,EXTRHOT,2018,55.0,310.0
TUS,GR,Altri Paesi dell'Oceania,EXTRHOT,2019,30.0,183.0
TUS,GR,Altri Paesi dell'Oceania,EXTRHOT,2020,4.0,4.0
TUS,GR,Altri Paesi dell'Oceania,EXTRHOT,2021,21.0,120.0
TUS,GR,Altri Paesi dell'Oceania,HOT,2012,,
TUS,GR,Altri Paesi dell'Oceania,HOT,2013,22.0,35.0
TUS,GR,Altri Paesi dell'Oceania,HOT,2014,13.0,50.0
TUS,GR,Altri Paesi dell'Oceania,HOT,2015,24.0,49.0
TUS,GR,Altri Paesi dell'Oceania,HOT,2016,20.0,43.0
TUS,GR,Altri Paesi dell'Oceania,HOT,2017,31.0,94.0
TUS,GR,Altri Paesi dell'Oceania,HOT,2018,21.0,51.0
TUS,GR,Altri Paesi dell'Oceania,HOT,2019,8.0,24.0
TUS,GR,Altri Paesi dell'Oceania,HOT,2020,4.0,13.0
TUS,GR,Altri Paesi dell'Oceania,HOT,2021,2.0,8.0
TUS,GR,Altri Paesi dell'Oceania,TOT,2012,,
TUS,GR,Altri Paesi dell'Oceania,TOT,2013,47.0,220.0
TUS,GR,Altri Paesi dell'Oceania,TOT,2014,50.0,214.0
TUS,GR,Altri Paesi dell'Oceania,TOT,2015,57.0,154.0
TUS,GR,Altri Paesi dell'Oceania,TOT,2016,51.0,178.0
TUS,GR,Altri Paesi dell'Oceania,TOT,2017,99.0,410.0
TUS,GR,Altri Paesi dell'Oceania,TOT,2018,76.0,361.0
TUS,GR,Altri Paesi dell'Oceania,TOT,2019,38.0,207.0
TUS,GR,Altri Paesi dell'Oceania,TOT,2020,8.0,17.0
TUS,GR,Altri Paesi dell'Oceania,TOT,2021,23.0,128.0
TUS,GR,Altri paesi africani,EXTRHOT,2009,353.0,18255.0
TUS,GR,Altri paesi africani,EXTRHOT,2010,231.0,3963.0
TUS,GR,Altri paesi africani,EXTRHOT,2011,256.0,5162.0
TUS,GR,Altri paesi africani,EXTRHOT,2012,233.0,5535.0
TUS,GR,Altri paesi africani,EXTRHOT,2013,233.0,5130.0
TUS,GR,Altri paesi africani,EXTRHOT,2014,273.0,4864.0
TUS,GR,Altri paesi africani,EXTRHOT,2015,341.0,3256.0
TUS,GR,Altri paesi africani,EXTRHOT,2016,289.0,2447.0
TUS,GR,Altri paesi africani,EXTRHOT,2017,292.0,2732.0
TUS,GR,Altri paesi africani,EXTRHOT,2018,287.0,1840.0
TUS,GR,Altri paesi africani,EXTRHOT,2019,279.0,2139.0
TUS,GR,Altri paesi africani,EXTRHOT,2020,170.0,944.0
TUS,GR,Altri paesi africani,EXTRHOT,2021,208.0,1185.0
TUS,GR,Altri paesi africani,HOT,2009,443.0,1702.0
TUS,GR,Altri paesi africani,HOT,2010,519.0,3113.0
TUS,GR,Altri paesi africani,HOT,2011,398.0,3867.0
TUS,GR,Altri paesi africani,HOT,2012,444.0,3461.0
TUS,GR,Altri paesi africani,HOT,2013,328.0,1985.0
TUS,GR,Altri paesi africani,HOT,2014,336.0,970.0
TUS,GR,Altri paesi africani,HOT,2015,372.0,1532.0
TUS,GR,Altri paesi africani,HOT,2016,406.0,1334.0
TUS,GR,Altri paesi africani,HOT,2017,349.0,1028.0
TUS,GR,Altri paesi africani,HOT,2018,347.0,1124.0
TUS,GR,Altri paesi africani,HOT,2019,421.0,1615.0
TUS,GR,Altri paesi africani,HOT,2020,272.0,1043.0
TUS,GR,Altri paesi africani,HOT,2021,227.0,797.0
TUS,GR,Altri paesi africani,TOT,2009,796.0,19957.0
TUS,GR,Altri paesi africani,TOT,2010,750.0,7076.0
TUS,GR,Altri paesi africani,TOT,2011,654.0,9029.0
TUS,GR,Altri paesi africani,TOT,2012,677.0,8996.0
TUS,GR,Altri paesi africani,TOT,2013,561.0,7115.0
TUS,GR,Altri paesi africani,TOT,2014,609.0,5834.0
TUS,GR,Altri paesi africani,TOT,2015,713.0,4788.0
TUS,GR,Altri paesi africani,TOT,2016,695.0,3781.0
TUS,GR,Altri paesi africani,TOT,2017,641.0,3760.0
TUS,GR,Altri paesi africani,TOT,2018,634.0,2964.0
TUS,GR,Altri paesi africani,TOT,2019,700.0,3754.0
TUS,GR,Altri paesi africani,TOT,2020,442.0,1987.0
TUS,GR,Altri paesi africani,TOT,2021,435.0,1982.0
TUS,GR,Altri paesi europei,EXTRHOT,2009,1590.0,13656.0
TUS,GR,Altri paesi europei,EXTRHOT,2010,1396.0,10322.0
TUS,GR,Altri paesi europei,EXTRHOT,2011,1789.0,12190.0
TUS,GR,Altri paesi europei,EXTRHOT,2012,1425.0,11865.0
TUS,GR,Altri paesi europei,EXTRHOT,2013,1601.0,11532.0
TUS,GR,Altri paesi europei,EXTRHOT,2014,1838.0,9873.0
TUS,GR,Altri paesi europei,EXTRHOT,2015,1765.0,11291.0
TUS,GR,Altri paesi europei,EXTRHOT,2016,1665.0,9897.0
TUS,GR,Altri paesi europei,EXTRHOT,2017,1890.0,8596.0
TUS,GR,Altri paesi europei,EXTRHOT,2018,1964.0,9591.0
TUS,GR,Altri paesi europei,EXTRHOT,2019,2454.0,12961.0
TUS,GR,Altri paesi europei,EXTRHOT,2020,1159.0,5988.0
TUS,GR,Altri paesi europei,EXTRHOT,2021,1563.0,8928.0
TUS,GR,Altri paesi europei,HOT,2009,1805.0,8225.0
TUS,GR,Altri paesi europei,HOT,2010,1823.0,8032.0
TUS,GR,Altri paesi europei,HOT,2011,2615.0,10473.0
TUS,GR,Altri paesi europei,HOT,2012,1957.0,9677.0
TUS,GR,Altri paesi europei,HOT,2013,2291.0,14703.0
TUS,GR,Altri paesi europei,HOT,2014,2091.0,8860.0
TUS,GR,Altri paesi europei,HOT,2015,2273.0,9961.0
TUS,GR,Altri paesi europei,HOT,2016,2406.0,9710.0
TUS,GR,Altri paesi europei,HOT,2017,2394.0,9568.0
TUS,GR,Altri paesi europei,HOT,2018,2450.0,9906.0
TUS,GR,Altri paesi europei,HOT,2019,2996.0,10368.0
TUS,GR,Altri paesi europei,HOT,2020,1273.0,7111.0
TUS,GR,Altri paesi europei,HOT,2021,1491.0,6873.0
TUS,GR,Altri paesi europei,TOT,2009,3395.0,21881.0
TUS,GR,Altri paesi europei,TOT,2010,3219.0,18354.0
TUS,GR,Altri paesi europei,TOT,2011,4404.0,22663.0
TUS,GR,Altri paesi europei,TOT,2012,3382.0,21542.0
TUS,GR,Altri paesi europei,TOT,2013,3892.0,26235.0
TUS,GR,Altri paesi europei,TOT,2014,3929.0,18733.0
TUS,GR,Altri paesi europei,TOT,2015,4038.0,21252.0
TUS,GR,Altri paesi europei,TOT,2016,4071.0,19607.0
TUS,GR,Altri paesi europei,TOT,2017,4284.0,18164.0
TUS,GR,Altri paesi europei,TOT,2018,4414.0,19497.0
