period,region,province,countryOfResidence,typeOfExercise,arrivals,presences
2019-08-01,TUS,AR,IT,EXTRHOT,16301.0,57714.0
2019-09-01,TUS,AR,IT,EXTRHOT,8477.0,22448.0
2019-10-01,TUS,AR,IT,EXTRHOT,6751.0,15286.0
2019-11-01,TUS,AR,IT,EXTRHOT,7430.0,16056.0
2019-12-01,TUS,AR,IT,EXTRHOT,9064.0,20074.0
2020-01-01,TUS,AR,IT,EXTRHOT,3913.0,13807.0
2020-02-01,TUS,AR,IT,EXTRHOT,3599.0,9766.0
2020-03-01,TUS,AR,IT,EXTRHOT,1057.0,8074.0
2020-04-01,TUS,AR,IT,EXTRHOT,220.0,6564.0
2020-05-01,TUS,AR,IT,EXTRHOT,724.0,7215.0
2020-06-01,TUS,AR,IT,EXTRHOT,6015.0,19074.0
2020-07-01,TUS,AR,IT,EXTRHOT,14722.0,51680.0
2020-08-01,TUS,AR,IT,EXTRHOT,30815.0,126882.0
2020-09-01,TUS,AR,IT,EXTRHOT,11291.0,32564.0
2020-10-01,TUS,AR,IT,EXTRHOT,5817.0,16061.0
2020-11-01,TUS,AR,IT,EXTRHOT,1151.0,7040.0
2020-12-01,TUS,AR,IT,EXTRHOT,824.0,5896.0
2021-01-01,TUS,AR,IT,EXTRHOT,1316.0,6751.0
2021-02-01,TUS,AR,IT,EXTRHOT,1459.0,7204.0
2021-03-01,TUS,AR,IT,EXTRHOT,1125.0,7479.0
2021-04-01,TUS,AR,IT,EXTRHOT,2084.0,8781.0
2021-05-01,TUS,AR,IT,EXTRHOT,6498.0,17681.0
2021-06-01,TUS,AR,IT,EXTRHOT,12301.0,32438.0
2021-07-01,TUS,AR,IT,EXTRHOT,16110.0,50835.0
2021-08-01,TUS,AR,IT,EXTRHOT,25466.0,99327.0
2021-09-01,TUS,AR,IT,EXTRHOT,11008.0,31399.0
2021-10-01,TUS,AR,IT,EXTRHOT,11217.0,24742.0
2021-11-01,TUS,AR,IT,EXTRHOT,6843.0,15432.0
2021-12-01,TUS,AR,IT,EXTRHOT,11716.0,23256.0
